id,area,delay,status,recipe
4,18578.5,1170.14,SUCCESS,balance | refactor -z | resub -z | resub | resub | resub | refactor -z | rewrite | balance | balance | refactor | resub | refactor -z | rewrite | refactor -z | refactor | balance | refactor | rewrite -z | rewrite -z
4351,18327.67,1147.71,SUCCESS,resub | refactor -z | refactor -z | rewrite -z | balance | balance | rewrite | resub | refactor | refactor | resub | balance | refactor | refactor -z | refactor | refactor -z | refactor -z | rewrite | balance | resub
4352,19404.43,1103.87,SUCCESS,resub | resub | balance | rewrite -z | refactor -z | refactor -z | balance | refactor | balance | balance | rewrite -z | rewrite | refactor | refactor -z | refactor | rewrite -z | rewrite -z | resub | rewrite | rewrite
4350,18645.27,900.48,SUCCESS,resub | refactor | rewrite | rewrite -z | rewrite -z | rewrite | refactor -z | balance | resub | rewrite | resub | rewrite | rewrite -z | refactor | resub | refactor | refactor | rewrite -z | refactor -z | rewrite
4355,18378.74,1108.71,SUCCESS,resub -z | rewrite | refactor -z | refactor | rewrite | refactor | rewrite | refactor | rewrite -z | refactor -z | refactor | resub -z | balance | refactor | resub | rewrite | rewrite -z | refactor | rewrite -z | refactor -z
4348,19565.9,970.66,SUCCESS,resub | rewrite | balance | rewrite -z | refactor | rewrite -z | resub -z | resub | resub | rewrite -z | balance | rewrite | rewrite | rewrite -z | rewrite -z | resub | resub | balance | resub | refactor
4349,20214.14,890.62,SUCCESS,resub | rewrite -z | resub | balance | refactor | rewrite -z | resub -z | resub -z | refactor -z | refactor -z | refactor -z | rewrite -z | resub -z | rewrite -z | refactor -z | rewrite -z | rewrite | rewrite -z | rewrite -z | resub -z
4357,18818.44,1011.11,SUCCESS,resub -z | refactor | balance | resub -z | resub | rewrite | rewrite -z | balance | resub -z | rewrite | balance | resub -z | balance | resub -z | resub -z | refactor | refactor -z | refactor -z | balance | balance
4353,19652.61,976.02,SUCCESS,resub | resub -z | resub | rewrite | refactor | refactor | refactor | rewrite -z | refactor | balance | balance | resub -z | refactor | rewrite -z | resub -z | rewrite -z | rewrite -z | rewrite | rewrite -z | refactor
4354,19572.55,934.55,SUCCESS,resub -z | balance | balance | rewrite | rewrite | rewrite -z | rewrite -z | resub | rewrite -z | refactor -z | refactor -z | rewrite | resub -z | resub -z | resub -z | refactor | balance | balance | rewrite -z | rewrite -z
4361,19281.01,1098.99,SUCCESS,balance | balance | refactor -z | rewrite | resub -z | rewrite | refactor | rewrite -z | balance | refactor | balance | refactor | rewrite | refactor -z | refactor | rewrite -z | resub | balance | refactor | balance
4356,17640.85,1146.79,SUCCESS,resub -z | rewrite -z | resub | refactor -z | refactor -z | refactor -z | rewrite | resub -z | rewrite -z | resub | rewrite | refactor -z | refactor | resub | refactor | rewrite -z | rewrite -z | refactor -z | rewrite -z | resub
4358,19357.35,1033.65,SUCCESS,resub -z | refactor -z | balance | balance | resub -z | resub -z | refactor | refactor | rewrite | rewrite -z | resub | rewrite | resub -z | rewrite | resub -z | refactor -z | resub | balance | balance | resub -z
4360,18577.44,1158.73,SUCCESS,resub -z | resub -z | refactor -z | resub | balance | rewrite | rewrite | refactor | resub | refactor -z | balance | resub | refactor | rewrite | rewrite -z | refactor -z | resub | refactor | rewrite | rewrite -z
4359,19383.69,1063.63,SUCCESS,resub -z | resub | resub | refactor | rewrite -z | resub -z | balance | resub | balance | rewrite -z | rewrite -z | rewrite | refactor -z | resub | resub -z | refactor -z | refactor -z | rewrite | rewrite | resub
4365,18688.89,1061.42,SUCCESS,balance | refactor -z | rewrite -z | refactor -z | refactor -z | refactor | balance | refactor | rewrite -z | refactor -z | resub -z | refactor | rewrite | balance | balance | refactor | rewrite | rewrite | balance | resub
4362,19894.41,1175.81,SUCCESS,balance | rewrite | resub | resub -z | rewrite | resub -z | rewrite -z | rewrite -z | rewrite -z | refactor -z | balance | rewrite -z | balance | resub | refactor | resub -z | refactor -z | refactor -z | rewrite | balance
4364,19200.15,1186.89,SUCCESS,balance | refactor | resub -z | refactor | refactor | refactor | balance | refactor | refactor -z | resub | refactor | resub -z | refactor -z | refactor -z | resub -z | resub -z | resub -z | refactor | refactor -z | rewrite
4366,19306.01,1270.02,SUCCESS,balance | resub | rewrite -z | refactor | rewrite | rewrite | balance | rewrite | refactor | refactor -z | rewrite -z | rewrite | rewrite -z | refactor | rewrite | resub -z | rewrite -z | rewrite -z | refactor | resub
4363,19321.71,1099.18,SUCCESS,balance | rewrite -z | refactor -z | resub -z | resub | resub -z | resub -z | balance | refactor -z | resub -z | refactor | resub -z | resub -z | refactor -z | rewrite | rewrite | rewrite | resub | rewrite -z | balance
4367,20732.04,1195.67,SUCCESS,balance | resub -z | rewrite | balance | rewrite | refactor -z | resub | resub | rewrite | refactor | resub | refactor | resub -z | resub -z | refactor | rewrite | refactor | rewrite -z | rewrite -z | refactor
4369,19319.31,890.96,SUCCESS,rewrite | rewrite | rewrite | rewrite -z | resub -z | rewrite -z | refactor | balance | balance | resub | refactor | refactor -z | refactor | refactor -z | rewrite -z | rewrite | balance | rewrite -z | rewrite -z | rewrite -z
4372,17998.89,1099.92,SUCCESS,rewrite | refactor -z | refactor | resub -z | resub -z | refactor -z | rewrite -z | balance | refactor | resub -z | balance | refactor | resub | refactor | resub -z | resub -z | refactor -z | balance | rewrite | rewrite -z
4375,19785.61,1092.34,SUCCESS,rewrite -z | balance | balance | refactor | rewrite -z | balance | balance | resub | resub | balance | rewrite | balance | refactor | resub | balance | rewrite -z | resub -z | rewrite -z | resub -z | refactor -z
4368,19575.74,1103.62,SUCCESS,rewrite | balance | resub -z | refactor -z | rewrite -z | refactor -z | refactor | resub | refactor | resub | refactor | refactor | balance | rewrite | resub -z | rewrite | refactor -z | resub | resub -z | resub
4371,19729.75,1032.08,SUCCESS,rewrite | refactor | refactor | resub -z | rewrite | balance | resub -z | rewrite -z | refactor -z | rewrite | refactor -z | resub -z | resub | balance | resub | refactor -z | resub -z | rewrite | resub | rewrite
4370,19262.66,869.07,SUCCESS,rewrite | rewrite -z | rewrite -z | refactor -z | resub | rewrite -z | refactor -z | resub | rewrite -z | rewrite -z | rewrite | refactor | rewrite | refactor | rewrite | rewrite -z | resub -z | refactor | refactor | resub
4373,19467.74,982.4,SUCCESS,rewrite | resub | resub | balance | resub | rewrite -z | rewrite -z | balance | refactor -z | rewrite -z | rewrite | rewrite | resub -z | rewrite | resub -z | balance | refactor -z | rewrite | refactor | rewrite
4374,19328.62,876.2,SUCCESS,rewrite | resub -z | refactor -z | resub -z | balance | rewrite | rewrite | refactor | refactor -z | resub | refactor | refactor | balance | refactor -z | resub -z | rewrite | resub | rewrite -z | resub -z | balance
4378,18870.57,1094.1,SUCCESS,rewrite -z | refactor | rewrite | balance | rewrite -z | refactor -z | rewrite -z | rewrite -z | resub -z | resub -z | balance | refactor -z | rewrite | balance | rewrite -z | resub -z | rewrite | rewrite | rewrite -z | balance
4377,19016.07,896.8,SUCCESS,rewrite -z | rewrite -z | refactor -z | balance | rewrite -z | balance | resub | balance | resub -z | refactor -z | resub | rewrite -z | resub -z | rewrite | rewrite | rewrite -z | refactor -z | rewrite -z | refactor -z | rewrite -z
4380,18505.89,1091.49,SUCCESS,rewrite -z | resub | resub | rewrite -z | refactor | rewrite -z | refactor -z | resub -z | refactor -z | balance | rewrite -z | rewrite -z | balance | balance | rewrite | balance | refactor -z | refactor | resub -z | refactor
4376,18999.32,854.63,SUCCESS,rewrite -z | rewrite | rewrite -z | balance | refactor -z | balance | refactor | resub | resub | rewrite -z | refactor -z | balance | balance | resub | rewrite -z | rewrite -z | resub | resub -z | rewrite -z | resub
4379,17669.05,1067.88,SUCCESS,rewrite -z | refactor -z | resub -z | rewrite -z | resub -z | refactor -z | resub -z | refactor -z | refactor | rewrite | refactor -z | resub -z | refactor | refactor -z | refactor | balance | refactor | rewrite | rewrite | resub
4382,19057.84,1102.63,SUCCESS,refactor | balance | rewrite | rewrite | refactor -z | rewrite -z | rewrite | resub -z | rewrite -z | refactor | refactor | refactor -z | rewrite -z | refactor -z | refactor | resub -z | refactor -z | refactor | resub | refactor
4386,17959.52,1001.97,SUCCESS,refactor | refactor -z | refactor -z | resub | rewrite -z | refactor -z | rewrite | balance | refactor -z | refactor | resub -z | rewrite | resub | resub | balance | balance | refactor -z | refactor | refactor -z | balance
4385,17939.31,1071.09,SUCCESS,refactor | refactor | refactor -z | rewrite -z | rewrite -z | rewrite | refactor | refactor | rewrite | rewrite | balance | refactor | rewrite | refactor | rewrite | refactor -z | balance | refactor | resub | resub -z
4383,18531.42,994.44,SUCCESS,refactor | rewrite | rewrite -z | refactor | resub | resub -z | balance | refactor | refactor -z | refactor | rewrite -z | resub | resub -z | balance | rewrite -z | resub -z | resub | rewrite | rewrite | refactor -z
4384,18187.48,1050.37,SUCCESS,refactor | rewrite -z | refactor -z | resub -z | rewrite -z | rewrite | rewrite -z | rewrite -z | balance | rewrite | resub | rewrite -z | resub -z | rewrite | refactor -z | balance | refactor | refactor -z | resub -z | rewrite -z
4381,18390.18,1110.38,SUCCESS,rewrite -z | resub -z | refactor -z | rewrite -z | resub -z | balance | refactor -z | rewrite -z | rewrite -z | resub -z | resub | rewrite | resub | resub -z | resub -z | refactor -z | balance | resub -z | rewrite | resub -z
4387,18794.23,1019.69,SUCCESS,refactor | resub | rewrite -z | resub -z | rewrite | resub -z | refactor | resub | resub -z | refactor | balance | balance | resub | refactor -z | resub -z | rewrite | refactor -z | refactor -z | balance | resub
4389,17570.1,1123.88,SUCCESS,refactor -z | balance | refactor -z | refactor | balance | refactor -z | rewrite -z | resub | resub -z | refactor | refactor | rewrite -z | rewrite -z | rewrite | refactor | balance | resub -z | refactor -z | rewrite | refactor -z
4388,18770.29,979.1,SUCCESS,refactor | resub -z | refactor | rewrite -z | resub -z | balance | refactor -z | rewrite -z | resub | refactor -z | rewrite -z | rewrite | resub -z | rewrite | resub | refactor -z | resub | refactor -z | refactor | resub -z
4390,19040.28,1228.16,SUCCESS,refactor -z | rewrite | rewrite | rewrite | resub | balance | rewrite | rewrite -z | rewrite -z | rewrite | rewrite | refactor -z | refactor | refactor -z | resub -z | rewrite -z | rewrite | refactor | resub | rewrite
4392,19070.87,928.38,SUCCESS,refactor -z | refactor | resub | refactor | rewrite -z | balance | resub | refactor | refactor | refactor -z | balance | resub -z | rewrite | rewrite | resub -z | resub -z | refactor -z | rewrite -z | refactor -z | resub -z
4395,18916.32,1044.61,SUCCESS,refactor -z | resub -z | resub | rewrite -z | refactor | resub | refactor | refactor | refactor -z | rewrite | refactor | balance | balance | rewrite | resub | resub -z | refactor | resub | refactor -z | balance
4394,18823.49,1173.01,SUCCESS,refactor -z | resub | rewrite -z | refactor | balance | balance | refactor | resub | resub -z | resub | resub | balance | resub | refactor -z | rewrite | rewrite | rewrite -z | resub | refactor -z | rewrite
4397,17754.17,1137.06,SUCCESS,resub | rewrite | refactor | resub -z | refactor | rewrite | refactor -z | refactor -z | balance | resub -z | refactor | refactor -z | balance | resub | resub | refactor -z | rewrite | rewrite -z | refactor | rewrite -z
4393,17636.86,1174.06,SUCCESS,refactor -z | refactor -z | resub | resub -z | rewrite -z | refactor | rewrite -z | resub -z | rewrite | resub -z | refactor -z | resub | resub -z | refactor -z | refactor -z | resub | resub -z | balance | refactor | refactor
4396,18784.39,1062.41,SUCCESS,resub | balance | refactor -z | refactor | rewrite | resub -z | refactor -z | resub -z | refactor | rewrite | balance | resub -z | resub | rewrite -z | rewrite | resub | resub -z | resub | rewrite -z | refactor -z
4398,19074.86,1174.52,SUCCESS,resub | rewrite -z | rewrite -z | resub | refactor -z | balance | rewrite -z | resub -z | refactor | refactor -z | rewrite | resub -z | refactor -z | refactor | rewrite | refactor -z | balance | refactor -z | rewrite -z | resub
4402,18886.8,1042.43,SUCCESS,resub | resub -z | resub -z | refactor -z | refactor | balance | resub -z | refactor -z | balance | refactor | balance | balance | rewrite | resub -z | rewrite -z | balance | balance | rewrite | balance | balance
4391,18383.79,1137.44,SUCCESS,refactor -z | rewrite -z | resub -z | resub | refactor | balance | balance | resub | resub -z | refactor -z | resub | resub | rewrite -z | resub | rewrite | rewrite -z | resub | resub -z | refactor -z | resub -z
4400,18048.37,1173.36,SUCCESS,resub | refactor -z | resub -z | refactor | resub -z | resub | rewrite -z | refactor | resub | refactor | refactor -z | resub -z | refactor | resub | rewrite -z | balance | rewrite | refactor | refactor | resub -z
4401,19936.7,1022.73,SUCCESS,resub | resub | rewrite -z | balance | resub | rewrite -z | refactor | refactor | balance | refactor | refactor | balance | refactor -z | resub -z | refactor -z | balance | refactor | resub | refactor -z | refactor -z
4399,17737.68,1088.13,SUCCESS,resub | refactor | refactor -z | resub | refactor | resub -z | refactor -z | rewrite -z | rewrite | resub | rewrite | rewrite -z | refactor | rewrite -z | refactor -z | resub | resub | resub | resub -z | rewrite
4403,18993.46,884.38,SUCCESS,resub -z | balance | refactor -z | refactor -z | rewrite | refactor -z | refactor -z | rewrite | rewrite -z | resub -z | rewrite -z | rewrite -z | balance | rewrite -z | refactor -z | refactor | resub -z | resub -z | rewrite | refactor -z
4404,17850.2,828.97,SUCCESS,resub -z | rewrite | rewrite | rewrite -z | refactor -z | rewrite -z | resub -z | resub -z | refactor | rewrite | refactor -z | resub | balance | refactor -z | refactor | refactor -z | balance | rewrite | refactor | rewrite -z
4406,18746.62,959.02,SUCCESS,resub -z | refactor | rewrite -z | balance | refactor -z | resub -z | balance | rewrite -z | refactor | resub | resub | rewrite | rewrite | refactor -z | balance | refactor | refactor | rewrite | rewrite | resub -z
4405,19828.44,1022.45,SUCCESS,resub -z | rewrite -z | resub -z | rewrite -z | refactor -z | resub | balance | resub -z | rewrite | refactor | refactor -z | resub -z | resub | resub | rewrite -z | balance | rewrite | resub | resub | refactor -z
4410,18775.34,1245.77,SUCCESS,balance | balance | resub -z | balance | refactor | resub -z | balance | rewrite -z | balance | balance | balance | balance | refactor -z | resub -z | rewrite -z | rewrite -z | rewrite -z | rewrite -z | refactor -z | balance
4407,18716.82,1154.12,SUCCESS,resub -z | refactor -z | balance | resub | refactor | balance | refactor | refactor -z | refactor | resub -z | rewrite -z | balance | balance | rewrite -z | refactor -z | resub | refactor -z | resub -z | resub -z | resub
4411,18217.81,1160.14,SUCCESS,balance | rewrite | rewrite | refactor -z | balance | balance | rewrite | resub | refactor | refactor -z | resub -z | refactor -z | refactor -z | resub | refactor | resub -z | balance | refactor -z | refactor -z | resub -z
4408,18360.38,1056.04,SUCCESS,resub -z | resub | resub | rewrite -z | balance | refactor | balance | rewrite | rewrite | resub | rewrite | resub -z | refactor -z | rewrite | resub -z | rewrite | resub | resub -z | balance | refactor
4412,19510.04,931.2,SUCCESS,balance | rewrite -z | balance | balance | rewrite -z | resub -z | refactor | balance | refactor -z | refactor -z | balance | resub | refactor | resub | rewrite | refactor | resub | resub -z | rewrite -z | rewrite
4409,18895.04,1108.13,SUCCESS,resub -z | resub -z | resub | rewrite -z | refactor -z | refactor | balance | resub -z | refactor -z | rewrite -z | refactor -z | resub -z | rewrite -z | rewrite | rewrite -z | refactor | resub | rewrite -z | resub | resub -z
4414,18678.25,1136.44,SUCCESS,balance | refactor -z | balance | refactor | resub -z | resub | resub -z | rewrite -z | balance | resub -z | balance | rewrite -z | refactor -z | refactor -z | rewrite | rewrite | balance | resub -z | refactor -z | resub -z
4415,19969.95,901.47,SUCCESS,balance | resub | refactor -z | refactor | rewrite | resub -z | rewrite | refactor | refactor | resub | balance | resub | resub | refactor | refactor | resub | rewrite | refactor -z | resub | refactor -z
4417,20857.06,1044.08,SUCCESS,rewrite | balance | rewrite | resub -z | resub -z | resub -z | rewrite | rewrite | balance | balance | resub | refactor | balance | resub | balance | resub -z | resub -z | refactor -z | refactor | resub
4413,19739.06,955.85,SUCCESS,balance | refactor | refactor -z | balance | resub | rewrite | refactor | resub | resub -z | refactor -z | rewrite -z | resub -z | resub -z | resub | rewrite -z | refactor | rewrite -z | rewrite -z | rewrite | rewrite
4416,19490.62,1113.66,SUCCESS,balance | resub -z | refactor -z | resub | resub -z | refactor -z | refactor | rewrite | rewrite | rewrite | rewrite | refactor -z | resub -z | resub | rewrite -z | rewrite | refactor | refactor | resub -z | refactor -z
4420,18727.46,914.58,SUCCESS,rewrite | refactor | refactor | rewrite | refactor -z | refactor -z | refactor | rewrite -z | balance | balance | rewrite | refactor | resub -z | balance | resub -z | resub | rewrite | refactor | rewrite -z | rewrite -z
4419,17851.26,996.82,SUCCESS,rewrite | rewrite -z | refactor -z | balance | refactor | resub -z | resub -z | resub -z | rewrite | refactor -z | resub -z | resub -z | resub -z | balance | resub -z | balance | refactor -z | resub -z | rewrite -z | refactor -z
4418,18042.78,1024.43,SUCCESS,rewrite | rewrite | resub | resub | refactor | rewrite | refactor -z | refactor | rewrite | refactor -z | resub | resub -z | resub | resub -z | refactor -z | resub | refactor | rewrite -z | resub -z | refactor -z
4421,17858.44,1157.46,SUCCESS,rewrite | refactor -z | resub -z | rewrite | rewrite | refactor | resub | resub -z | resub -z | resub -z | refactor -z | refactor -z | rewrite -z | rewrite | resub | balance | rewrite -z | balance | refactor | refactor
4423,17633.14,1250.8,SUCCESS,rewrite | resub -z | resub -z | refactor -z | balance | resub -z | refactor | refactor -z | refactor -z | resub | balance | rewrite -z | refactor -z | resub -z | resub -z | rewrite -z | refactor -z | refactor | rewrite | balance
4424,19015.54,937.91,SUCCESS,rewrite -z | balance | resub -z | rewrite -z | rewrite | balance | rewrite -z | refactor | resub | rewrite | refactor | balance | resub -z | rewrite | balance | rewrite -z | balance | resub -z | rewrite -z | balance
4422,18793.96,873.9,SUCCESS,rewrite | resub | rewrite | resub -z | rewrite -z | rewrite | refactor -z | rewrite -z | resub -z | refactor | resub | resub | resub | resub | rewrite | balance | refactor | balance | refactor -z | rewrite -z
4425,18929.36,1091.39,SUCCESS,rewrite -z | rewrite | balance | resub | rewrite | balance | resub -z | refactor | rewrite | resub -z | refactor | balance | rewrite -z | refactor | refactor | resub | refactor -z | rewrite | resub -z | balance
4429,18851.69,1099.6,SUCCESS,rewrite -z | resub | balance | refactor -z | rewrite -z | refactor | refactor -z | refactor -z | refactor | refactor | resub | resub | rewrite | rewrite -z | refactor | refactor -z | refactor | rewrite -z | rewrite | refactor -z
4430,18762.04,1123.68,SUCCESS,rewrite -z | resub -z | refactor | rewrite -z | resub | rewrite | refactor | refactor | refactor -z | balance | rewrite | resub | refactor | rewrite -z | rewrite -z | rewrite | balance | refactor | refactor | refactor
4427,19024.59,1048.02,SUCCESS,rewrite -z | refactor | rewrite | resub | refactor | resub -z | resub -z | rewrite -z | refactor | rewrite -z | rewrite -z | rewrite -z | rewrite -z | rewrite -z | resub | resub -z | resub | balance | resub | refactor -z
4431,19013.41,1140.8,SUCCESS,refactor | balance | resub -z | refactor | rewrite -z | refactor -z | resub | refactor -z | resub -z | rewrite | rewrite -z | refactor -z | rewrite | resub | rewrite -z | rewrite -z | balance | refactor | balance | rewrite -z
4426,19279.95,1184.19,SUCCESS,rewrite -z | rewrite -z | balance | resub | rewrite | balance | resub | resub | resub | resub -z | rewrite -z | resub -z | balance | refactor -z | rewrite -z | resub | rewrite | resub -z | resub -z | refactor
4428,18140.4,848.89,SUCCESS,rewrite -z | refactor -z | rewrite | resub -z | rewrite | refactor | resub | refactor -z | resub | resub | refactor | rewrite -z | rewrite | rewrite | rewrite | refactor | rewrite -z | resub | resub | rewrite
4434,18844.24,1278.82,SUCCESS,refactor | refactor | rewrite | refactor -z | rewrite | resub | balance | refactor | rewrite -z | refactor -z | refactor -z | refactor | balance | rewrite -z | rewrite -z | refactor | refactor | resub | refactor | resub
4433,18634.9,1017.95,SUCCESS,refactor | rewrite -z | rewrite -z | rewrite -z | refactor -z | rewrite -z | rewrite -z | balance | refactor -z | rewrite -z | balance | refactor -z | resub | refactor -z | rewrite | resub -z | refactor -z | resub | rewrite -z | resub -z
4437,19172.22,1199.82,SUCCESS,refactor | resub -z | refactor -z | balance | resub -z | refactor -z | balance | rewrite | refactor | balance | resub -z | balance | balance | resub | resub -z | resub -z | refactor -z | rewrite -z | resub | rewrite -z
4432,18079.49,1001.16,SUCCESS,refactor | rewrite | refactor -z | refactor | resub | rewrite -z | resub -z | rewrite -z | resub | refactor -z | rewrite | refactor -z | resub | resub | rewrite | refactor | rewrite | rewrite | resub -z | refactor -z
4436,17958.99,923.47,SUCCESS,refactor | resub | rewrite -z | rewrite | rewrite | rewrite | refactor -z | refactor -z | refactor | resub -z | refactor -z | refactor -z | rewrite | resub -z | resub -z | resub -z | refactor | rewrite | rewrite -z | balance
4435,18321.55,1073.35,SUCCESS,refactor | refactor -z | rewrite | resub -z | refactor | balance | refactor | rewrite -z | refactor -z | resub -z | resub | rewrite | balance | resub | rewrite -z | resub -z | refactor | resub -z | resub | refactor
4439,18084.54,974.33,SUCCESS,refactor -z | rewrite | rewrite | resub -z | refactor -z | balance | resub | resub -z | refactor | balance | rewrite -z | refactor -z | refactor -z | resub -z | balance | rewrite -z | resub | balance | resub | balance
4438,18409.06,1160.89,SUCCESS,refactor -z | balance | resub | refactor | refactor -z | rewrite | rewrite -z | rewrite | resub -z | resub -z | resub | resub -z | balance | rewrite -z | resub -z | balance | refactor | refactor -z | rewrite -z | resub -z
4442,17450.13,902.49,SUCCESS,refactor -z | refactor -z | rewrite | resub | rewrite | rewrite -z | balance | balance | resub -z | refactor | rewrite -z | resub | refactor -z | resub -z | refactor -z | rewrite -z | rewrite -z | rewrite | refactor | balance
4440,18924.3,1128.88,SUCCESS,refactor -z | rewrite -z | resub | resub | rewrite | rewrite | rewrite | balance | rewrite | refactor | resub | balance | rewrite | balance | resub -z | rewrite | rewrite | refactor -z | resub | resub -z
4443,18322.88,1083.53,SUCCESS,refactor -z | resub | rewrite -z | rewrite -z | refactor -z | rewrite -z | rewrite | resub | refactor | refactor | rewrite | balance | refactor | resub -z | refactor | rewrite -z | refactor | rewrite | rewrite -z | rewrite
4441,17611.06,1239.31,SUCCESS,refactor -z | refactor | refactor -z | resub | refactor -z | resub | resub | refactor | rewrite -z | rewrite -z | balance | resub -z | refactor | resub | rewrite | resub | resub | resub | resub -z | rewrite
4444,18154.5,1116.2,SUCCESS,refactor -z | resub -z | resub | resub | rewrite -z | refactor | refactor | balance | resub | rewrite -z | resub | resub -z | balance | refactor -z | rewrite | balance | rewrite -z | rewrite -z | resub -z | refactor -z
4445,19765.93,1068.66,SUCCESS,resub | balance | balance | rewrite | rewrite -z | resub -z | balance | balance | resub | refactor | refactor | refactor -z | rewrite | resub | resub | rewrite | balance | resub -z | resub | resub -z
4446,20048.15,900.2,SUCCESS,resub | rewrite | balance | rewrite -z | rewrite | balance | rewrite | rewrite -z | balance | rewrite | balance | rewrite | rewrite -z | refactor | rewrite | refactor | rewrite -z | rewrite | rewrite | rewrite -z
4451,18870.84,1020.03,SUCCESS,resub | resub -z | refactor | refactor -z | resub | rewrite | refactor | resub | balance | rewrite | resub | refactor | refactor | rewrite | resub | balance | resub | refactor -z | rewrite -z | balance
4449,17709.75,1169.03,SUCCESS,resub | refactor -z | rewrite | rewrite -z | resub -z | balance | refactor -z | rewrite -z | resub | rewrite -z | rewrite -z | rewrite -z | balance | balance | balance | refactor -z | balance | resub -z | balance | resub -z
4447,18974.05,1137.98,SUCCESS,resub | rewrite -z | resub | rewrite | balance | refactor -z | refactor -z | refactor -z | resub | resub -z | refactor -z | refactor | rewrite | resub -z | refactor -z | rewrite -z | refactor | refactor -z | resub | resub
4448,18617.07,922.36,SUCCESS,resub | refactor | refactor -z | resub | resub | refactor | refactor -z | rewrite -z | rewrite | resub | refactor | resub -z | rewrite -z | rewrite -z | resub -z | rewrite | resub | rewrite | balance | rewrite -z
4452,20467.9,1022.28,SUCCESS,resub -z | balance | rewrite | balance | refactor | resub | resub -z | resub -z | resub | refactor | refactor | resub | resub | rewrite -z | rewrite -z | refactor | rewrite -z | balance | rewrite | resub -z
4450,19438.75,1056.45,SUCCESS,resub | resub | resub | balance | resub | refactor -z | resub | refactor -z | refactor | resub | rewrite | refactor -z | refactor -z | balance | rewrite | resub | rewrite | resub -z | rewrite -z | refactor
4454,19755.82,1058.69,SUCCESS,resub -z | rewrite -z | rewrite -z | balance | balance | refactor | balance | rewrite -z | rewrite -z | refactor | refactor -z | resub | rewrite | resub | rewrite -z | refactor | resub -z | rewrite -z | rewrite -z | rewrite -z
4453,19719.91,1130.14,SUCCESS,resub -z | rewrite | resub | rewrite | resub -z | refactor | balance | refactor -z | balance | rewrite | rewrite -z | refactor | refactor | resub -z | refactor -z | rewrite -z | rewrite -z | resub | refactor | rewrite
4458,18387.78,1234.42,SUCCESS,resub -z | resub -z | refactor -z | resub | resub -z | resub | rewrite -z | rewrite | refactor -z | rewrite | rewrite -z | refactor -z | refactor | balance | rewrite | refactor | rewrite -z | balance | balance | refactor
4455,18823.22,1096.74,SUCCESS,resub -z | refactor | rewrite -z | rewrite -z | refactor -z | rewrite -z | refactor | rewrite | rewrite -z | refactor | rewrite | resub | rewrite | refactor | refactor -z | rewrite -z | rewrite -z | refactor -z | resub -z | refactor
4460,19150.94,1041.33,SUCCESS,balance | rewrite | refactor -z | refactor | balance | refactor -z | refactor -z | rewrite -z | refactor | rewrite | refactor -z | rewrite | refactor -z | rewrite | refactor -z | resub -z | refactor | resub -z | refactor | refactor
4457,19946.54,1033.85,SUCCESS,resub -z | resub | rewrite | refactor | refactor | balance | rewrite | resub -z | resub | refactor | rewrite -z | resub | resub | refactor | resub -z | resub -z | refactor | rewrite | balance | refactor -z
4459,20391.03,983.78,SUCCESS,balance | balance | resub -z | balance | rewrite -z | balance | refactor | resub | rewrite | refactor | rewrite | balance | resub | refactor | resub -z | refactor | resub | rewrite | resub | resub -z
4456,18286.44,1154.69,SUCCESS,resub -z | refactor -z | rewrite -z | rewrite -z | resub | resub -z | rewrite | rewrite -z | resub -z | resub | refactor | resub -z | rewrite -z | rewrite -z | refactor -z | rewrite | rewrite | rewrite -z | resub | balance
4463,19780.56,951.46,SUCCESS,balance | refactor -z | rewrite | balance | resub | balance | resub -z | balance | balance | refactor | balance | resub -z | balance | refactor | balance | refactor | resub | resub -z | resub | rewrite
4462,20004.53,1133.24,SUCCESS,balance | refactor | rewrite | rewrite -z | balance | resub -z | refactor | rewrite | refactor | rewrite | resub | rewrite | refactor -z | refactor -z | rewrite -z | rewrite -z | rewrite -z | refactor -z | rewrite -z | refactor
4461,19240.31,1052.84,SUCCESS,balance | rewrite -z | resub | refactor -z | balance | refactor | rewrite | resub -z | refactor | resub | resub -z | refactor -z | resub | refactor -z | refactor | resub | refactor | resub | rewrite | resub
4466,19342.99,942.28,SUCCESS,rewrite | balance | resub -z | balance | rewrite | rewrite | rewrite -z | rewrite | refactor -z | rewrite | rewrite -z | resub | balance | rewrite | refactor -z | rewrite | balance | resub -z | rewrite -z | refactor
4464,20935.26,1128.37,SUCCESS,balance | resub | resub -z | balance | resub -z | refactor | rewrite -z | rewrite -z | refactor -z | resub -z | resub -z | rewrite | refactor | rewrite -z | refactor | refactor | refactor | resub | resub -z | resub
4465,19735.07,1067.4,SUCCESS,balance | resub -z | refactor | refactor -z | resub -z | resub | rewrite -z | refactor | resub -z | rewrite -z | resub | rewrite -z | balance | refactor | resub | refactor | resub | resub | refactor | refactor
4470,18650.32,988.8,SUCCESS,rewrite | refactor -z | refactor | balance | resub -z | refactor | refactor | resub -z | rewrite -z | refactor | refactor -z | refactor | balance | rewrite | resub | rewrite | balance | balance | rewrite | refactor -z
4471,19811.15,1125.86,SUCCESS,rewrite | resub | balance | rewrite -z | resub -z | resub | resub -z | rewrite | balance | balance | balance | rewrite -z | balance | rewrite | refactor -z | resub | rewrite | resub | refactor | balance
