id,area,delay,status,recipe
6,20805.99,179752.45,SUCCESS,balance | resub -z | resub | balance | refactor | rewrite -z | resub -z | resub | resub | refactor -z | rewrite | resub -z | rewrite | rewrite -z | refactor -z | balance | resub | balance | rewrite -z | resub -z
5454,18986.28,164298.41,SUCCESS,rewrite -z | rewrite | rewrite | refactor | rewrite -z | rewrite -z | refactor -z | resub | rewrite | rewrite -z | rewrite | resub | resub | resub -z | resub | rewrite -z | refactor -z | rewrite -z | resub -z | refactor -z
5460,21661.18,176880.86,SUCCESS,refactor | balance | rewrite -z | balance | rewrite -z | resub | resub -z | resub | refactor | refactor | resub -z | resub -z | rewrite | rewrite | balance | refactor | refactor -z | resub -z | rewrite -z | rewrite -z
5456,21459.55,177000.05,SUCCESS,rewrite -z | refactor | rewrite | balance | resub | resub | rewrite | rewrite | resub -z | rewrite -z | rewrite | resub -z | rewrite -z | resub | rewrite | refactor | rewrite -z | rewrite | rewrite | resub
5457,19739.86,192263.55,SUCCESS,rewrite -z | refactor -z | rewrite -z | rewrite | refactor | resub -z | refactor -z | resub | rewrite -z | resub -z | resub -z | rewrite | refactor | refactor -z | refactor | rewrite -z | resub -z | resub -z | refactor -z | balance
5459,19690.38,181362.2,SUCCESS,rewrite -z | resub -z | refactor -z | balance | resub -z | resub | resub -z | refactor | refactor -z | refactor | rewrite -z | rewrite | refactor | refactor -z | balance | balance | refactor -z | refactor | refactor -z | balance
5462,19946.01,172057.19,SUCCESS,refactor | rewrite -z | refactor -z | resub -z | resub -z | rewrite -z | resub -z | refactor | rewrite -z | rewrite | resub | resub | balance | resub -z | rewrite | rewrite -z | refactor | resub | rewrite -z | refactor -z
5463,20088.05,170325.91,SUCCESS,refactor | refactor | refactor -z | rewrite | rewrite | refactor -z | refactor | balance | resub | rewrite -z | balance | resub | resub | refactor | rewrite -z | rewrite -z | rewrite -z | resub -z | rewrite | refactor
5461,19210.25,147206.67,SUCCESS,refactor | rewrite | refactor -z | refactor -z | refactor -z | rewrite -z | resub | refactor | resub -z | resub -z | rewrite -z | refactor -z | rewrite | rewrite -z | rewrite -z | rewrite -z | refactor -z | balance | resub -z | balance
5464,19516.69,173533.02,SUCCESS,refactor | refactor -z | resub -z | resub -z | refactor -z | resub | rewrite -z | resub | refactor -z | resub | rewrite -z | rewrite -z | rewrite | refactor -z | refactor -z | refactor | resub -z | resub | balance | resub
5466,22195.57,192415.69,SUCCESS,refactor | resub -z | refactor -z | resub -z | refactor -z | resub | refactor | rewrite | resub -z | balance | resub | resub | balance | rewrite | rewrite | refactor | resub -z | rewrite -z | rewrite | resub
5472,19017.14,174101.34,SUCCESS,refactor -z | resub | resub | balance | refactor | balance | resub -z | refactor | resub | resub | resub | balance | resub | refactor -z | rewrite | refactor | rewrite | rewrite -z | resub -z | refactor -z
5468,21891.53,188816.31,SUCCESS,refactor -z | rewrite | refactor -z | refactor -z | resub | refactor -z | refactor -z | refactor -z | refactor -z | balance | balance | refactor | rewrite | balance | resub | rewrite | refactor | balance | refactor | balance
5475,20200.31,154686.3,SUCCESS,resub | rewrite | rewrite -z | balance | rewrite | refactor -z | rewrite | rewrite -z | refactor -z | rewrite -z | rewrite -z | rewrite | rewrite -z | balance | rewrite -z | balance | resub -z | rewrite | resub -z | balance
5465,19529.45,156631.16,SUCCESS,refactor | resub | refactor | refactor | refactor | resub -z | refactor | refactor | rewrite -z | resub -z | refactor | resub -z | rewrite -z | refactor | resub | refactor | refactor -z | resub -z | resub | rewrite
5474,22702.57,171368.31,SUCCESS,resub | balance | refactor -z | balance | balance | resub | balance | resub -z | rewrite -z | refactor -z | refactor -z | refactor | resub -z | rewrite -z | refactor | rewrite -z | rewrite -z | refactor -z | rewrite -z | rewrite -z
5470,18753.8,160566.81,SUCCESS,refactor -z | refactor | resub -z | resub -z | rewrite -z | rewrite | refactor -z | rewrite | refactor | rewrite | balance | refactor -z | resub -z | refactor -z | rewrite | refactor | resub | balance | balance | resub -z
5469,20070.23,185118.34,SUCCESS,refactor -z | rewrite -z | resub | resub | resub | resub -z | refactor | refactor | rewrite -z | refactor | balance | resub -z | balance | rewrite -z | resub -z | rewrite -z | rewrite | resub -z | rewrite | rewrite -z
5476,19478.12,183839.95,SUCCESS,resub | rewrite -z | refactor -z | refactor -z | refactor | balance | rewrite | resub | resub | resub -z | refactor | refactor -z | refactor | resub -z | refactor | resub | balance | resub -z | balance | resub -z
5478,21405.02,188330.39,SUCCESS,resub | refactor -z | rewrite -z | balance | balance | rewrite | resub -z | refactor -z | resub | balance | refactor -z | resub -z | balance | refactor | resub -z | refactor -z | refactor -z | balance | resub -z | resub
5479,21384.27,189230.61,SUCCESS,resub | resub | resub | rewrite -z | refactor -z | rewrite -z | resub -z | resub | balance | resub | rewrite | balance | refactor -z | refactor | rewrite -z | resub | balance | rewrite | resub -z | balance
5467,19774.97,163533.55,SUCCESS,refactor -z | balance | refactor -z | refactor -z | resub -z | refactor | rewrite -z | rewrite -z | resub -z | resub -z | refactor | rewrite -z | refactor -z | resub -z | rewrite | refactor | resub -z | rewrite -z | resub | rewrite -z
5471,18906.75,173205.19,SUCCESS,refactor -z | refactor -z | balance | resub | balance | refactor -z | rewrite -z | rewrite -z | refactor -z | refactor | rewrite -z | refactor | resub -z | rewrite | refactor | balance | refactor -z | resub | resub | refactor -z
5477,22737.41,166623.94,SUCCESS,resub | refactor | refactor | resub | resub | resub -z | rewrite | resub | rewrite -z | balance | resub -z | rewrite -z | refactor | refactor -z | resub | rewrite | balance | rewrite | refactor -z | balance
5480,19886.16,194667.83,SUCCESS,resub | resub -z | resub | resub | refactor -z | refactor | balance | resub -z | rewrite | resub -z | refactor | resub -z | rewrite -z | rewrite | rewrite | resub -z | refactor -z | rewrite | rewrite | resub -z
5473,19601.01,172605.53,SUCCESS,refactor -z | resub -z | rewrite -z | rewrite | rewrite | refactor | rewrite -z | resub | rewrite | refactor | balance | resub | refactor | refactor | rewrite -z | balance | refactor -z | resub | rewrite -z | rewrite -z
5481,19304.15,167855.3,SUCCESS,resub -z | balance | refactor -z | resub -z | rewrite -z | refactor -z | balance | refactor | balance | resub | rewrite | rewrite | resub | rewrite -z | refactor -z | balance | resub | balance | refactor -z | refactor
5482,19740.92,175570.44,SUCCESS,resub -z | rewrite | refactor -z | rewrite | balance | refactor | refactor | balance | resub | rewrite -z | refactor | refactor | resub | balance | rewrite | resub -z | balance | refactor -z | refactor -z | refactor -z
5485,20702.78,187774.94,SUCCESS,resub -z | refactor -z | rewrite | resub | resub -z | balance | refactor -z | balance | rewrite | refactor -z | rewrite -z | rewrite | balance | resub | refactor | resub | resub -z | refactor | balance | resub -z
5483,20221.85,169357.97,SUCCESS,resub -z | rewrite -z | resub -z | balance | rewrite -z | refactor -z | rewrite | refactor -z | resub | rewrite -z | refactor | refactor -z | rewrite | rewrite -z | resub -z | rewrite -z | refactor -z | refactor | resub | resub -z
5484,19598.08,182876.8,SUCCESS,resub -z | refactor | rewrite -z | refactor | rewrite | balance | rewrite | rewrite | refactor | refactor -z | refactor | refactor | resub -z | refactor | resub | resub | resub | refactor -z | resub | refactor
5495,19334.21,170533.48,SUCCESS,rewrite | balance | balance | resub | balance | resub -z | rewrite | balance | rewrite -z | refactor -z | resub | refactor -z | refactor | resub -z | resub -z | resub -z | resub -z | rewrite -z | balance | resub
5491,20529.88,176415.62,SUCCESS,balance | refactor | refactor | resub -z | resub | resub | refactor -z | rewrite -z | resub | resub | refactor -z | resub -z | balance | rewrite | refactor | resub -z | balance | rewrite -z | refactor | refactor -z
5492,19175.94,180765.84,SUCCESS,balance | refactor -z | resub -z | balance | refactor -z | resub -z | balance | resub | resub -z | rewrite -z | rewrite | refactor | resub -z | refactor -z | refactor | resub | refactor | resub | resub | rewrite
5487,21107.9,192983.14,SUCCESS,resub -z | resub -z | refactor | rewrite -z | balance | balance | balance | rewrite -z | refactor -z | refactor -z | refactor | refactor -z | resub -z | rewrite -z | balance | refactor | rewrite | rewrite | refactor -z | resub -z
5486,19393.79,165333.64,SUCCESS,resub -z | resub | rewrite -z | refactor -z | refactor -z | refactor | resub | rewrite | rewrite | resub | resub -z | refactor -z | refactor | resub | refactor | rewrite | rewrite -z | refactor | resub | refactor
5494,19227.01,164135.75,SUCCESS,balance | resub -z | balance | resub | refactor | refactor | balance | rewrite -z | rewrite | rewrite -z | balance | rewrite | rewrite | resub -z | resub -z | resub -z | refactor | resub | balance | refactor -z
5488,18973.78,155428.08,SUCCESS,balance | balance | balance | refactor -z | refactor | refactor | rewrite -z | balance | refactor -z | refactor -z | balance | balance | refactor | refactor | resub -z | refactor -z | refactor -z | resub | rewrite | rewrite
5489,19305.22,169032.61,SUCCESS,balance | rewrite | resub | refactor -z | refactor | resub -z | balance | resub -z | rewrite -z | rewrite | refactor | resub -z | refactor | rewrite | rewrite | rewrite | rewrite -z | rewrite -z | rewrite -z | refactor -z
5490,19821.26,191444.97,SUCCESS,balance | rewrite -z | rewrite -z | rewrite | refactor | refactor -z | rewrite | rewrite -z | balance | rewrite -z | resub | refactor | rewrite | balance | refactor -z | refactor -z | resub -z | resub | balance | refactor -z
5493,20086.46,181630.61,SUCCESS,balance | resub | rewrite -z | rewrite -z | resub | rewrite -z | rewrite | resub -z | refactor | resub | rewrite -z | balance | rewrite -z | refactor | rewrite -z | resub | resub -z | balance | balance | rewrite
5496,21246.22,176715.34,SUCCESS,rewrite | rewrite | balance | resub | refactor | resub | rewrite -z | refactor -z | rewrite -z | rewrite | refactor -z | refactor -z | refactor | balance | rewrite | resub | rewrite -z | refactor | rewrite -z | balance
5499,21350.76,176284.77,SUCCESS,rewrite | refactor -z | balance | balance | rewrite -z | resub | rewrite | balance | rewrite | refactor | resub | rewrite -z | refactor | balance | refactor | refactor | refactor | resub -z | balance | refactor -z
5498,19736.67,178406.53,SUCCESS,rewrite | refactor | refactor -z | rewrite | resub | rewrite | refactor -z | balance | resub -z | resub | rewrite | resub | rewrite | resub | rewrite -z | balance | refactor | rewrite | refactor -z | resub -z
5497,20731.24,181141.72,SUCCESS,rewrite | rewrite -z | resub | rewrite -z | resub | balance | resub -z | rewrite -z | resub -z | refactor | resub | balance | balance | rewrite -z | rewrite | refactor | refactor -z | refactor | balance | rewrite -z
5500,19221.16,167719.78,SUCCESS,rewrite | resub | refactor | rewrite -z | resub -z | refactor -z | balance | resub -z | resub | resub | refactor | refactor -z | rewrite | refactor -z | rewrite -z | resub | resub | balance | resub -z | resub
5503,19806.09,173007.61,SUCCESS,rewrite -z | rewrite | rewrite | resub -z | refactor | resub -z | rewrite | rewrite | resub | resub -z | resub | resub -z | refactor | refactor -z | rewrite | resub -z | refactor -z | rewrite -z | rewrite | balance
5505,20086.99,174220.88,SUCCESS,rewrite -z | refactor | refactor -z | resub | resub | resub | rewrite | refactor | resub -z | balance | rewrite | balance | resub -z | refactor | resub | resub -z | rewrite | rewrite -z | resub | resub -z
5502,20649.85,183090.44,SUCCESS,rewrite -z | balance | rewrite | refactor | resub | refactor | rewrite | rewrite | refactor -z | refactor | rewrite | balance | balance | rewrite -z | resub | refactor | refactor | rewrite -z | resub -z | rewrite -z
5501,21310.86,175738.78,SUCCESS,rewrite | resub -z | refactor | refactor -z | refactor | rewrite -z | rewrite -z | refactor -z | rewrite | refactor | resub | resub -z | refactor -z | refactor -z | balance | balance | refactor | refactor -z | refactor | refactor -z
5504,19365.33,170016.3,SUCCESS,rewrite -z | rewrite -z | rewrite | resub | resub | rewrite -z | rewrite -z | rewrite | resub -z | rewrite | resub -z | refactor | rewrite | resub -z | refactor -z | refactor -z | resub | refactor | refactor | resub
5507,19592.5,186684.27,SUCCESS,rewrite -z | resub | refactor -z | balance | balance | rewrite -z | refactor | refactor -z | resub | resub -z | balance | refactor -z | rewrite -z | balance | resub | refactor | balance | resub | rewrite | resub -z
5506,19339.8,186985.39,SUCCESS,rewrite -z | refactor -z | resub -z | rewrite | refactor | balance | refactor -z | rewrite | resub | rewrite | rewrite | balance | resub -z | rewrite -z | refactor -z | balance | rewrite | rewrite -z | resub | rewrite
5512,19377.83,147632.27,SUCCESS,refactor | refactor | refactor | rewrite | refactor -z | resub -z | rewrite -z | balance | refactor | rewrite | rewrite | resub | resub -z | refactor -z | balance | rewrite | balance | refactor -z | resub -z | resub -z
5509,19992.03,158282.89,SUCCESS,refactor | balance | resub -z | refactor -z | resub -z | refactor -z | rewrite -z | resub | refactor -z | rewrite | refactor -z | rewrite -z | refactor | refactor | refactor -z | rewrite -z | balance | rewrite | balance | refactor
5515,20019.16,163208.12,SUCCESS,refactor | resub -z | resub -z | resub | resub -z | rewrite -z | rewrite -z | refactor | resub -z | resub | rewrite | resub | rewrite -z | rewrite | rewrite -z | balance | rewrite | rewrite -z | balance | refactor
5510,20377.73,182088.66,SUCCESS,refactor | rewrite | resub -z | rewrite | refactor | refactor | refactor | refactor -z | resub -z | resub -z | rewrite | resub -z | rewrite -z | rewrite | rewrite -z | resub | refactor -z | resub | refactor -z | rewrite
5514,20025.81,160354.89,SUCCESS,refactor | resub | refactor -z | resub | rewrite | rewrite -z | rewrite | refactor -z | refactor | resub | rewrite -z | refactor | resub -z | balance | refactor -z | resub | resub -z | refactor | balance | refactor -z
5508,19668.84,180617.84,SUCCESS,rewrite -z | resub -z | rewrite -z | resub -z | resub | rewrite -z | rewrite -z | rewrite -z | refactor -z | rewrite -z | resub -z | resub | rewrite | rewrite -z | refactor | resub -z | resub -z | refactor | rewrite -z | balance
5511,21169.88,157200.73,SUCCESS,refactor | rewrite -z | rewrite -z | rewrite | refactor | rewrite -z | resub | resub | balance | refactor -z | refactor -z | refactor -z | resub -z | rewrite | rewrite | rewrite -z | refactor | rewrite -z | refactor | resub
5518,19524.67,170194.23,SUCCESS,refactor -z | rewrite -z | balance | resub | rewrite | refactor | refactor -z | resub | resub | rewrite | rewrite -z | refactor | refactor | rewrite -z | balance | rewrite | resub | rewrite | rewrite | rewrite
5516,21685.12,187390.06,SUCCESS,refactor -z | balance | resub | refactor -z | rewrite | rewrite -z | refactor -z | refactor -z | refactor | refactor | balance | rewrite | resub -z | refactor -z | resub -z | resub | rewrite -z | resub -z | rewrite -z | rewrite -z
5525,19413.21,183967.8,SUCCESS,resub | rewrite -z | resub -z | rewrite | resub -z | resub | resub -z | resub | balance | resub | refactor -z | refactor | balance | resub -z | refactor | resub -z | balance | resub -z | balance | rewrite -z
5513,20121.84,182666.94,SUCCESS,refactor | refactor -z | refactor | balance | refactor | rewrite | resub -z | rewrite -z | resub -z | rewrite -z | rewrite -z | rewrite -z | resub -z | refactor -z | rewrite -z | rewrite -z | refactor -z | resub | rewrite -z | refactor
5517,19799.71,186583.73,SUCCESS,refactor -z | rewrite | rewrite -z | balance | refactor | rewrite -z | rewrite -z | rewrite | refactor | resub | resub -z | balance | refactor | rewrite -z | rewrite | resub -z | rewrite | rewrite -z | rewrite | resub
5523,21064.54,188840.25,SUCCESS,resub | balance | resub -z | refactor | balance | refactor | resub | resub | resub -z | refactor | balance | resub -z | resub | resub | refactor | resub -z | resub | rewrite | rewrite -z | resub
5521,22100.08,194098.11,SUCCESS,refactor -z | resub | resub -z | rewrite | refactor -z | resub -z | rewrite | refactor | resub | refactor -z | refactor | rewrite | refactor | resub -z | rewrite -z | resub -z | refactor | resub | rewrite | balance
5519,20816.63,151062.19,SUCCESS,refactor -z | refactor | rewrite | resub | balance | rewrite | balance | refactor -z | refactor | rewrite -z | refactor | refactor -z | refactor -z | rewrite -z | resub | refactor | refactor | rewrite | refactor -z | rewrite
5524,20811.57,174106.11,SUCCESS,resub | rewrite | rewrite -z | balance | refactor -z | refactor -z | resub -z | rewrite | resub -z | resub | balance | resub | rewrite -z | rewrite | balance | refactor | resub -z | refactor -z | balance | rewrite -z
5520,20629.1,178114.59,SUCCESS,refactor -z | refactor -z | refactor -z | refactor | rewrite -z | refactor -z | refactor -z | refactor | resub | resub -z | refactor -z | resub | resub | rewrite | refactor | rewrite | refactor -z | rewrite -z | refactor -z | refactor
5522,19049.59,176429.72,SUCCESS,refactor -z | resub -z | rewrite | balance | resub | balance | refactor | rewrite -z | resub | rewrite -z | rewrite | resub -z | rewrite | refactor | rewrite -z | refactor | resub -z | resub | refactor | refactor -z
5527,20859.19,175957.34,SUCCESS,resub | refactor -z | balance | rewrite | refactor -z | resub | rewrite -z | balance | refactor -z | resub -z | rewrite -z | resub -z | balance | resub | resub -z | refactor | rewrite -z | resub -z | refactor | resub -z
5526,19762.47,176779.77,SUCCESS,resub | refactor | resub -z | refactor -z | resub | rewrite | refactor | balance | rewrite | refactor | resub | rewrite -z | resub -z | rewrite | balance | resub -z | refactor -z | resub -z | resub -z | refactor -z
5528,21453.96,189090.14,SUCCESS,resub | resub | refactor -z | rewrite -z | resub | refactor | refactor | rewrite | rewrite | refactor | refactor | resub -z | resub -z | refactor -z | resub -z | refactor -z | rewrite | refactor | balance | refactor
5532,19842.54,175861.0,SUCCESS,resub -z | rewrite -z | refactor | resub | balance | resub -z | rewrite | refactor | resub -z | refactor | refactor | balance | resub -z | resub | rewrite | balance | resub | refactor | refactor | refactor -z
5530,19335.01,182307.22,SUCCESS,resub -z | balance | resub -z | refactor | rewrite -z | rewrite | balance | rewrite | resub | resub -z | rewrite -z | refactor -z | resub | refactor -z | rewrite -z | refactor | resub | resub | refactor -z | rewrite -z
5531,19910.37,192983.06,SUCCESS,resub -z | rewrite | rewrite | refactor -z | balance | resub | balance | resub | refactor | balance | balance | refactor -z | refactor -z | resub | rewrite -z | refactor -z | refactor | refactor | resub | refactor -z
5529,20941.65,186922.09,SUCCESS,resub | resub -z | rewrite | resub | balance | refactor | resub -z | refactor | rewrite | rewrite | resub | resub | resub -z | resub -z | refactor | refactor -z | refactor | refactor | balance | rewrite -z
5533,19552.33,184811.58,SUCCESS,resub -z | refactor | refactor | refactor | refactor -z | rewrite -z | refactor | balance | resub -z | resub -z | balance | resub -z | resub | rewrite | resub -z | rewrite | resub | rewrite -z | refactor | resub -z
5535,19199.35,168047.48,SUCCESS,resub -z | resub | resub -z | resub -z | refactor | resub -z | resub -z | rewrite | resub | rewrite | rewrite -z | resub -z | refactor -z | balance | refactor | resub -z | rewrite -z | refactor -z | refactor -z | balance
5536,19386.88,184100.69,SUCCESS,resub -z | resub -z | refactor | rewrite -z | resub | resub | resub -z | resub | resub | resub | resub -z | refactor | resub | refactor -z | resub | balance | refactor | resub -z | refactor | refactor -z
5537,21063.74,188812.44,SUCCESS,balance | balance | balance | balance | resub -z | refactor -z | resub -z | balance | refactor | refactor -z | balance | resub -z | refactor | resub | rewrite | balance | rewrite | rewrite -z | resub | resub
5538,19207.33,167367.64,SUCCESS,balance | rewrite | refactor | resub -z | balance | rewrite -z | balance | balance | resub | refactor -z | refactor -z | refactor | refactor -z | rewrite | balance | resub -z | rewrite -z | balance | refactor | resub
5539,20309.9,164962.23,SUCCESS,balance | rewrite -z | resub | refactor -z | resub -z | resub | rewrite -z | rewrite | resub -z | balance | resub -z | refactor -z | refactor -z | rewrite | refactor -z | rewrite -z | resub -z | rewrite -z | balance | balance
5540,19624.15,174062.8,SUCCESS,balance | refactor | refactor | resub | resub -z | resub | refactor -z | rewrite | resub | rewrite | balance | balance | resub -z | rewrite | balance | refactor -z | refactor | resub | refactor | resub
5534,20406.19,151527.61,SUCCESS,resub -z | refactor -z | refactor -z | resub | refactor | resub | balance | rewrite | refactor -z | refactor -z | refactor -z | rewrite -z | rewrite -z | resub | resub -z | balance | rewrite | resub -z | balance | balance
5543,22849.13,166555.61,SUCCESS,balance | resub -z | refactor | balance | refactor -z | balance | resub -z | refactor | rewrite | balance | refactor | refactor -z | resub -z | refactor | rewrite | balance | resub -z | balance | balance | balance
5541,21895.52,190293.95,SUCCESS,balance | refactor -z | rewrite | resub -z | resub | resub | resub | refactor | rewrite -z | refactor | rewrite -z | rewrite | resub | refactor -z | resub -z | resub | rewrite -z | resub | balance | refactor
5545,21431.35,173521.27,SUCCESS,rewrite | rewrite | refactor -z | rewrite -z | balance | rewrite | refactor | balance | resub -z | rewrite -z | rewrite | refactor | rewrite | refactor | balance | resub | resub -z | resub -z | rewrite | rewrite
5542,22775.19,179370.66,SUCCESS,balance | resub | refactor | rewrite -z | refactor -z | rewrite -z | balance | refactor -z | refactor | refactor -z | rewrite | resub | rewrite | refactor -z | resub -z | rewrite -z | resub -z | rewrite -z | refactor -z | refactor
5544,19478.91,183594.95,SUCCESS,rewrite | balance | resub -z | refactor | resub | balance | resub -z | resub | rewrite -z | rewrite -z | resub -z | rewrite -z | balance | refactor | resub | rewrite -z | rewrite | resub -z | resub -z | resub
5546,19362.14,184709.48,SUCCESS,rewrite | rewrite -z | resub | refactor -z | resub -z | balance | rewrite | refactor | rewrite -z | refactor | resub | rewrite -z | refactor -z | refactor -z | refactor | rewrite -z | resub -z | refactor -z | refactor | rewrite
5550,20638.94,189906.94,SUCCESS,rewrite | resub -z | rewrite | resub | balance | balance | resub -z | balance | refactor | resub -z | resub -z | refactor -z | refactor | rewrite -z | resub | balance | resub -z | resub | resub -z | rewrite
5551,21564.89,184708.3,SUCCESS,rewrite -z | balance | resub -z | refactor | resub | balance | refactor -z | refactor | balance | refactor | rewrite -z | refactor | balance | refactor | resub | rewrite | balance | refactor | resub -z | refactor
5548,20571.38,163555.77,SUCCESS,rewrite | refactor -z | rewrite | refactor -z | refactor | rewrite | balance | rewrite | resub -z | rewrite | balance | resub | refactor | refactor -z | balance | refactor | rewrite | resub | rewrite | resub
5547,19377.83,184174.19,SUCCESS,rewrite | refactor | resub -z | balance | balance | refactor -z | resub -z | rewrite | rewrite -z | rewrite -z | rewrite -z | refactor | balance | rewrite | rewrite -z | rewrite -z | rewrite -z | resub | refactor -z | refactor
5549,19697.83,177391.8,SUCCESS,rewrite | resub | refactor | refactor | refactor -z | balance | resub -z | resub | resub -z | resub -z | balance | refactor -z | rewrite -z | resub -z | refactor | refactor | rewrite | balance | resub | refactor -z
5552,21312.72,150266.56,SUCCESS,rewrite -z | rewrite | resub -z | refactor -z | rewrite -z | refactor | rewrite -z | balance | rewrite -z | resub -z | balance | resub -z | rewrite -z | resub | rewrite | rewrite -z | resub -z | resub -z | rewrite -z | refactor
5558,19909.3,159531.28,SUCCESS,refactor | balance | resub -z | resub | balance | refactor | resub | resub | rewrite | resub -z | refactor | rewrite | rewrite | rewrite -z | refactor -z | rewrite | rewrite | rewrite -z | resub | balance
5554,19402.57,178347.53,SUCCESS,rewrite -z | refactor | resub | rewrite -z | rewrite | resub -z | resub | balance | rewrite -z | resub -z | refactor -z | resub -z | refactor -z | refactor -z | refactor -z | rewrite | refactor | rewrite | refactor | rewrite
5553,19298.03,189270.12,SUCCESS,rewrite -z | rewrite -z | rewrite | refactor | refactor -z | balance | refactor -z | resub | rewrite | rewrite | resub | refactor | balance | refactor -z | resub | refactor -z | balance | resub -z | refactor | rewrite -z
5557,19025.92,162269.88,SUCCESS,rewrite -z | resub -z | refactor | rewrite | balance | refactor | rewrite -z | balance | resub | resub | resub -z | resub -z | refactor -z | rewrite | rewrite | rewrite -z | resub | refactor -z | balance | refactor -z
5555,20629.36,181681.72,SUCCESS,rewrite -z | refactor -z | rewrite -z | refactor -z | resub -z | rewrite -z | refactor -z | refactor -z | rewrite -z | rewrite | resub | resub | balance | resub -z | rewrite -z | resub -z | refactor -z | balance | resub | resub
5560,19175.41,138526.91,SUCCESS,refactor | rewrite -z | rewrite | resub | balance | resub | rewrite -z | resub | refactor -z | refactor | balance | rewrite -z | refactor -z | rewrite -z | refactor | resub | rewrite | refactor | resub -z | rewrite
5561,19653.94,189802.19,SUCCESS,refactor | refactor | rewrite -z | rewrite | rewrite | refactor | refactor | rewrite | refactor -z | rewrite | resub | refactor | rewrite | resub | balance | balance | refactor | refactor -z | resub -z | rewrite
5559,19010.75,148131.61,SUCCESS,refactor | rewrite | rewrite -z | refactor -z | rewrite | refactor | resub -z | balance | resub -z | resub -z | rewrite | refactor -z | rewrite | resub -z | refactor | rewrite | balance | resub -z | refactor -z | refactor
5562,19632.93,179008.64,SUCCESS,refactor | refactor -z | refactor | rewrite | resub -z | resub | resub | refactor -z | resub | refactor -z | rewrite -z | rewrite -z | resub -z | rewrite | resub | rewrite | refactor -z | rewrite | resub | resub
5556,19852.38,188643.92,SUCCESS,rewrite -z | resub | refactor -z | resub | rewrite -z | refactor -z | refactor | resub -z | refactor -z | rewrite | resub -z | rewrite -z | rewrite -z | rewrite -z | rewrite -z | rewrite -z | refactor | refactor | rewrite -z | refactor -z
5564,20495.57,184824.7,SUCCESS,refactor | resub -z | rewrite -z | resub | rewrite -z | resub | resub -z | resub -z | refactor -z | refactor -z | rewrite -z | rewrite | rewrite -z | rewrite | resub -z | balance | resub -z | refactor -z | balance | resub
5563,20356.98,179513.62,SUCCESS,refactor | resub | refactor | rewrite -z | resub -z | refactor | resub | balance | refactor -z | rewrite | refactor -z | rewrite | rewrite -z | rewrite -z | resub | refactor | balance | refactor -z | resub | balance
5565,18556.16,177521.75,SUCCESS,refactor -z | balance | resub | rewrite | rewrite -z | rewrite | balance | refactor -z | resub -z | balance | rewrite -z | refactor -z | refactor | resub -z | refactor -z | refactor | resub -z | resub -z | resub -z | refactor
5567,18678.25,158083.91,SUCCESS,refactor -z | rewrite -z | refactor | resub | resub | rewrite | resub | refactor | resub | refactor | refactor | rewrite | balance | refactor -z | balance | refactor -z | resub | balance | resub -z | resub -z
5569,18515.99,145226.94,SUCCESS,refactor -z | refactor -z | refactor | refactor | rewrite -z | rewrite -z | resub -z | balance | resub -z | refactor -z | refactor | rewrite | resub -z | refactor -z | rewrite -z | rewrite | refactor -z | rewrite -z | resub -z | balance
5568,18530.89,143992.02,SUCCESS,refactor -z | refactor | refactor | resub -z | balance | rewrite -z | rewrite | refactor | rewrite | refactor -z | refactor | rewrite -z | rewrite | refactor -z | rewrite | rewrite | balance | rewrite | resub | rewrite
5566,19623.35,179847.77,SUCCESS,refactor -z | rewrite | rewrite | rewrite | rewrite -z | refactor | balance | rewrite -z | resub | resub | rewrite | resub | resub | rewrite | refactor -z | refactor -z | balance | refactor -z | rewrite | refactor -z
5570,21017.99,149159.05,SUCCESS,refactor -z | resub | refactor -z | resub -z | refactor -z | rewrite -z | refactor -z | resub | balance | resub | refactor -z | rewrite -z | rewrite | balance | resub | resub -z | refactor | rewrite | refactor | resub
5571,18759.12,160433.06,SUCCESS,refactor -z | resub -z | resub -z | refactor | refactor -z | refactor | rewrite | rewrite -z | balance | resub | refactor | refactor -z | resub | refactor -z | refactor -z | resub | balance | balance | resub -z | balance
5574,20192.06,166903.75,SUCCESS,resub | rewrite -z | balance | refactor -z | refactor -z | resub -z | refactor | refactor -z | balance | resub | balance | refactor -z | resub | rewrite -z | refactor | resub | rewrite -z | rewrite | refactor -z | balance
5573,20508.6,183973.09,SUCCESS,resub | rewrite | resub -z | resub -z | rewrite -z | balance | rewrite -z | balance | refactor -z | resub -z | refactor | refactor -z | rewrite | refactor | resub | rewrite -z | balance | refactor | resub -z | rewrite
5579,19887.49,192939.73,SUCCESS,resub -z | balance | balance | resub -z | rewrite | resub | balance | rewrite | resub -z | resub -z | resub -z | resub -z | rewrite | refactor | rewrite | rewrite -z | rewrite | resub -z | resub -z | refactor -z
5572,19878.71,177007.61,SUCCESS,resub | balance | refactor -z | refactor | refactor -z | refactor | resub | balance | resub | refactor | rewrite -z | balance | balance | refactor | refactor | resub | rewrite | rewrite | balance | refactor -z
5577,20917.44,175273.22,SUCCESS,resub | resub | rewrite -z | rewrite -z | rewrite | balance | refactor -z | rewrite | resub -z | resub -z | refactor -z | balance | rewrite | refactor | refactor | refactor | resub -z | refactor -z | refactor | rewrite -z
